"frame","meanBase","meanPPAO","meanPPDP","meanComb","rawBase2","rawBase3","rawBase4","rawBase5","rawBase6","rawPPAO2","rawPPAO3","rawPPAO4","rawPPAO5","rawPPAO6","rawPPDP2","rawPPDP3","rawPPDP4","rawPPDP5","rawPPDP6","rawComb2","rawComb3","rawComb4","rawComb5","rawComb6"
77,120.168685913,25.79564743042,12.38034229278,12.85804901126,120.053314209,122.495735168,119.317863464,119.780281067,119.196235657,26.1963710785,25.2248420715,25.8345489502,25.9197444916,25.8027305603,12.3866033554,12.2516260147,12.5800886154,12.0930404663,12.5903530121,12.7776784897,12.9393434525,12.704287529,12.8751907349,12.9937448502
78,119.6287765502,25.9875919342,12.19609584806,12.9048549652,118.228294373,121.227050781,119.758728027,120.794403076,118.135406494,25.7406291962,26.0157165527,25.7693710327,26.436044693,25.9761981964,12.1725902557,12.5872735977,11.8020439148,12.1843948364,12.2341766357,13.1785049438,12.8957195282,12.834646225,12.990152359,12.62525177
79,119.8244186402,26.4305027008,12.27605571746,13.168034935,123.908638,119.962471008,117.94859314,118.955535889,118.346855164,25.6775035858,27.107339859,25.838142395,26.6495456696,26.8799819946,12.5965108871,12.6021566391,11.8985300064,12.0745649338,12.2085161209,13.1723461151,13.2205886841,13.0922832489,13.2098112106,13.1451454163
80,119.2954910278,26.47956695558,12.34708576204,13.22869758606,121.364593506,117.566238403,119.017120361,121.289154053,117.240348816,25.8694496155,26.6746940613,26.5566520691,26.7619419098,26.5350971222,12.4384393692,12.2921705246,11.931889534,12.9008522034,12.172077179,13.1928749084,13.3391427994,13.3088626862,13.5115852356,12.7910223007
81,120.464505005,26.340278244,12.41462554932,13.42166900634,121.864471436,117.300392151,122.767227173,121.548324585,118.84210968,26.73371315,26.2092018127,26.1275997162,26.3616275787,26.2692489624,12.6842718124,11.9883432388,12.7828111649,12.5097770691,12.1079244614,13.1389865875,13.5085058212,13.3350372314,13.4997816086,13.626033783
82,121.4369613648,26.11045761112,12.22945518494,13.40237197874,122.090805054,123.40927124,121.103881836,122.976112366,117.604736328,26.7414131165,25.5948753357,25.6390113831,25.9489974976,26.6279907227,12.2115955353,12.1736164093,12.5344114304,12.4599943161,11.7676582336,13.355052948,13.1579761505,13.6552877426,13.4443531036,13.399189949
83,121.9110733032,26.44107513426,12.46184215544,13.3104024887,121.595031738,121.209091187,126.13293457,121.504188538,119.114120483,25.8976764679,26.5515193939,26.2451267242,26.6818790436,26.8291740417,12.3876304626,12.2064628601,12.6237125397,12.0971469879,12.9942579269,13.2975721359,13.176451683,13.5664997101,13.0676488876,13.4438400269
84,122.4991210936,26.1627040863,12.20174160004,13.29510879516,120.145690918,122.721038818,123.975349426,126.244308472,119.409217834,25.9849243164,26.1676311493,26.184053421,26.350851059,26.1260604858,12.1443634033,12.025809288,13.107167244,11.8708162308,11.8605518341,13.39149189,13.2354726791,13.6501550674,13.1246166229,13.0738077164
85,120.5558609008,27.86557273864,12.19907245636,13.12574558258,121.405136108,119.600654602,120.697921753,120.9324646,120.143127441,28.131729126,26.9354095459,27.3531723022,28.3796157837,28.5279369354,11.9960422516,11.9714069366,12.104845047,12.2239122391,12.6991558075,13.218536377,13.1010084152,13.2354726791,12.8859682083,13.1877422333
86,121.5025482178,27.0620727539,12.32604351044,13.1193813324,121.604270935,120.156982422,123.247093201,123.17010498,119.334289551,27.5605144501,26.8486747742,27.2330780029,26.9892978668,26.6787986755,12.4979724884,12.0658397675,12.5667448044,12.0956068039,12.404053688,13.1097326279,13.0994682312,13.1908216476,13.0625162125,13.1343679428
87,123.1655914306,26.27776794434,12.27205276488,13.30886287688,122.108764648,122.078483582,127.481170654,121.366645813,122.792892456,26.1640377045,26.4211616516,26.3503379822,26.3790779114,26.074224472,12.1915798187,12.4451112747,12.3850641251,12.1751565933,12.1633520126,13.4505119324,13.2785825729,13.6008863449,13.0727806091,13.1415529251
88,122.5778488158,26.51456794738,12.67482891084,13.3279546738,123.200386047,121.95274353,120.357650757,125.736213684,121.642250061,26.6839313507,26.1486415863,26.4098701477,26.6936817169,26.6367149353,12.4836025238,12.3655614853,13.4525651932,12.6190929413,12.4533224106,13.4176654816,13.372502327,13.6373243332,13.0815057755,13.1307754517
89,123.4130661012,26.72858200072,12.53595104218,13.3098892212,125.116241455,121.234237671,120.346359253,123.038208008,127.330284119,27.0642280579,27.1750850677,26.6695613861,26.5602455139,26.173789978,12.3676147461,12.3886566162,12.3322019577,12.9480676651,12.6432142258,13.2036523819,13.1235895157,13.3093757629,13.5213365555,13.39149189
90,125.2110885622,26.91272583006,12.56263885496,13.23731994628,123.922492981,127.76600647,126.228912354,123.33946991,124.798561096,26.9148807526,26.916934967,26.9313049316,26.7491111755,27.0513973236,12.2767744064,12.4892482758,12.3640222549,12.8782701492,12.8048791885,13.324259758,13.2236680984,13.1933879852,13.2431707382,13.2021131516
91,122.1932418824,27.56287498474,12.37469673158,13.1937986374,123.887588501,121.67817688,123.224510193,120.633255005,121.542678833,27.5399856567,27.4116802216,27.5841217041,27.7252578735,27.5533294678,12.6365423203,12.3327150345,12.464099884,12.3614559174,12.0786705017,13.1215372086,13.1779918671,13.2790956497,13.1081933975,13.2821750641
92,123.509552002,27.02563438416,12.47857303618,13.2798145294,123.6977005,121.662773132,123.724388123,125.555046082,122.907852173,26.8148021698,26.4216747284,27.4763450623,27.4306697845,26.9846801758,12.450756073,12.3270702362,12.2454681396,12.6350030899,12.7345676422,13.1138391495,13.3216934204,13.2955188751,13.2000598907,13.4679613113
93,124.7119293214,26.95552787782,12.68273239136,13.37393951416,121.243988037,123.549377441,127.56893158,125.635627747,125.561721802,26.4088439941,27.4219436646,26.8204479218,27.5512752533,26.5751285553,12.9449892044,12.6832456589,12.7550964355,12.9372901917,12.0930404663,13.4423007965,13.4279298782,13.3391427994,13.4756603241,13.1846637726
94,122.4229614258,27.84853401182,12.66713085178,13.48500061034,121.644813538,122.802642822,121.176757812,124.365402222,122.125190735,27.8571567535,27.7770938873,27.4085998535,28.6706123352,27.5292072296,12.6478338242,12.5595598221,12.6740074158,12.9721899033,12.4820632935,13.51466465,13.416639328,13.5341672897,13.3473548889,13.6121768951
95,125.4939758302,27.644682312,12.44264736176,13.24009132386,124.111869812,123.686408997,125.390815735,127.433441162,126.847343445,27.9295196533,26.7491111755,27.9192562103,27.8946208954,27.7309036255,12.2244253159,12.419962883,12.5995903015,12.7966680527,12.1725902557,13.0214586258,13.368396759,13.1415529251,13.4551315308,13.2139167786
96,125.553715515,27.78068580626,12.45445156096,13.4095571518,121.898345947,127.478607178,124.643569946,125.621253967,128.126800537,28.1922893524,28.3057117462,27.7355232239,27.1530151367,27.5168895721,12.310133934,12.4240684509,12.1659183502,12.4938669205,12.8782701492,13.5480241776,13.3134822845,13.3247728348,13.3576192856,13.5038871765
97,125.520048523,28.17340354918,12.58686294556,13.37978992462,125.612533569,125.5704422,122.89553833,125.50680542,128.014923096,28.1496925354,28.1009368896,29.0211429596,27.8227710724,27.7724742889,12.6791400909,12.6242256165,12.2393093109,12.675034523,12.7166051865,13.2575407028,13.4104804993,13.429983139,13.4274168015,13.3735284805
98,125.392767334,27.68296852114,12.58337268828,13.56106014252,128.163238525,123.138801575,123.893234253,127.008491516,124.760070801,27.9136104584,28.0224132538,27.6698303223,27.4003887177,27.4085998535,12.179775238,12.7504777908,12.5893259048,12.6971025467,12.7001819611,13.5475111008,13.6209020615,13.4561576843,13.6788959503,13.5018339157
99,126.8818313598,27.72895355224,12.48935070036,13.5518218994,127.297950745,130.54510498,128.650802612,124.603538513,123.311759949,27.6713695526,28.0526943207,27.6785545349,27.831495285,27.410654068,12.456401825,12.2865257263,12.7335414886,12.5677709579,12.402513504,13.7240591049,13.6398906708,13.478225708,13.5839500427,13.3329839706
100,125.3126037598,27.69076957702,12.58450202942,13.6887495041,125.662826538,125.383636475,126.420852661,124.597373962,124.498329163,27.6354446411,27.4814777374,27.9859752655,27.7114009857,27.6395492554,12.6283311844,12.3111600876,12.4086723328,12.9732160568,12.6011304855,13.6250076294,13.7353496552,13.656826973,13.8113069534,13.6152563095
101,125.97517395,28.30335121154,12.55473499296,13.60961055754,128.586654663,126.099067688,126.847854614,124.590194702,123.752098083,28.0973434448,28.7984046936,28.6305809021,27.9377326965,28.0526943207,12.4451112747,12.6226854324,12.9311313629,12.5780353546,12.1967115402,13.6830015182,13.5901079178,13.4879770279,13.6768426895,13.6101236343
102,126.4467224122,28.52167549132,12.64793605804,13.6686313629,124.63381958,126.017974854,130.145309448,125.662826538,125.773681641,28.5890102386,27.9161758423,28.7804412842,28.4447956085,28.877954483,12.4610204697,12.6093416214,12.7941017151,12.5605859756,12.8146305084,13.6830015182,13.7214927673,13.5839500427,13.6968584061,13.6578540802
103,126.3973495482,28.38002624514,12.60893096924,13.69429264068,126.415206909,126.564041138,125.183479309,129.457077026,124.366943359,28.1912631989,27.823797226,28.8877048492,28.4391498566,28.558216095,12.3763389587,12.7992334366,12.4748773575,12.5687971115,12.8254079819,13.9329404831,13.529548645,13.5870294571,13.8441534042,13.577791214
104,127.595927429,27.8616722107,12.68622245786,13.59267444612,130.412185669,127.49810791,127.143470764,125.25327301,127.672599792,27.7103748322,27.0226573944,28.1625232697,27.7873573303,28.6254482269,12.5369777679,12.7124996185,12.9973373413,12.5354375839,12.6488599777,13.6542606354,13.5572624207,13.5377597809,13.572145462,13.6419439316
105,127.6154312134,28.22164611816,12.7057249069,13.53108787538,129.601806641,129.368804932,125.48525238,126.614852905,127.006439209,27.8268756866,28.3657588959,28.2831306458,28.6326332092,27.9998321533,12.7987203598,12.7027482986,12.611907959,12.6391086578,12.7761392593,13.7132816315,13.541352272,13.4674482346,13.4951620102,13.4381952286
106,128.0310363768,27.82933921812,12.85887031558,13.62274951934,127.715713501,130.860733032,127.30821228,126.563018799,127.707504272,27.5974655151,27.5369052887,28.0136890411,28.0023975372,27.9962387085,12.9054708481,13.0743207932,12.6550188065,12.8767299652,12.7828111649,13.626033783,13.5767650604,13.5464849472,13.764090538,13.6003732681
107,129.3467330934,28.55729293824,12.71321792604,13.94351272584,129.561264038,131.112731934,128.113464355,130.041625977,127.904579163,28.7203941345,27.9680118561,29.4214553833,28.4889316559,28.1876716614,13.1923618317,12.9224071503,12.5790615082,12.4753913879,12.3968677521,13.9883680344,13.967839241,13.7712755203,13.9929876328,13.9970932007
108,128.3656555176,28.49673309326,12.7641296387,13.87155895234,129.561767578,129.230743408,128.421905518,127.161430359,127.452430725,28.5074081421,28.4068164825,28.5525722504,28.4555721283,28.561296463,13.1661872864,12.9788618088,12.3588895798,12.8772439957,12.4394655228,13.9134378433,13.8503112793,13.9570617676,13.8785390854,13.7584447861
109,132.0470977784,28.83658828738,12.9419095993,13.92401008606,133.495620728,129.387786865,130.069854736,136.198242188,131.083984375,28.9441585541,28.5618095398,28.993429184,28.9272232056,28.7563209534,12.803853035,12.7597160339,13.4505119324,13.195441246,12.5000257492,13.9698925018,14.0258331299,13.8436393738,13.8836708069,13.8970146179
110,128.9243484498,29.23187179566,12.880014801,13.80627708438,127.661308289,128.479385376,130.655960083,127.621276855,130.203811646,29.6739597321,29.2900714874,29.5672111511,28.770690918,28.8574256897,12.9742422104,12.8233556747,12.9875860214,12.8900737762,12.7248163223,13.7040433884,13.6896734238,13.8267030716,14.0047912598,13.8061742783
111,128.5811065672,27.83211059572,13.06056632994,13.73001270296,126.686187744,129.457580566,129.117828369,129.6300354,128.013900757,27.8325214386,27.4142456055,28.0013713837,27.718585968,28.1938285828,13.5321140289,12.7930755615,13.0578975677,12.8941802979,13.0255641937,13.7794876099,13.7774343491,13.7343235016,13.5711193085,13.7876987457
112,131.8579223632,28.31782341004,12.7399055481,13.92093105316,127.96975708,128.864303589,135.458679199,130.373168945,136.623703003,28.3477954865,27.5851478577,28.8179073334,28.0855388641,28.7527275085,12.6863250732,12.8695449829,12.7971811295,12.5400571823,12.8064193726,13.8359413147,13.9324274063,13.911898613,13.7738418579,14.1505460739
113,129.0022552492,28.73230133058,13.01550540924,14.00355968476,128.752929688,130.128875732,130.299789429,127.657714844,128.171966553,29.2520923615,28.5500049591,28.5371742249,27.7663154602,29.5559196472,12.9075231552,13.1087064743,12.8315668106,12.9023914337,13.3273391724,14.0412302017,13.9950399399,13.9601411819,14.2418994904,13.7794876099
114,131.3021057126,28.28415679932,13.16649551394,14.0313764572,128.505050659,129.885101318,136.046844482,131.440155029,130.633377075,27.9449176788,28.8112354279,27.7637500763,28.7373313904,28.1635494232,12.9413967133,13.0563583374,13.3170747757,13.7820529938,12.7355947495,14.1500329971,13.8852109909,14.3178567886,13.6994247437,14.1043567657
115,131.7345458986,28.45331420898,12.98543052672,13.885518837,129.042388916,130.343917847,136.37940979,133.683456421,129.223556519,27.8771724701,28.8825721741,28.9836769104,28.4755878448,28.0475616455,12.8813495636,12.9075231552,12.7504777908,12.7248163223,13.6629858017,14.0776691437,13.8010425568,13.8888034821,13.8359413147,13.8241376877
116,131.1997680664,28.4620388031,12.88843173982,13.86981430054,129.225097656,134.485610962,128.344406128,133.096847534,130.846878052,29.5584850311,28.4145145416,27.6770153046,28.193315506,28.4668636322,12.8372125626,12.9141950607,12.9506340027,12.8746776581,12.865439415,13.9031734467,13.7897520065,13.9149780273,13.8544178009,13.8867502213
117,134.148123169,28.9956867218,12.89725933074,14.15218887326,132.418365479,135.994491577,130.613357544,136.555435181,135.158966064,28.8656368256,28.1702213287,29.2669754028,29.4137573242,29.2618427277,12.9865598679,12.8069324493,12.9193277359,12.7289228439,13.0445537567,14.2064876556,14.1043567657,14.0032520294,14.290143013,14.1567049026
118,131.802496338,28.59958229066,12.91132164,13.98405723574,132.553344727,131.23538208,135.536697388,130.132980347,129.554077148,27.9269542694,29.1130084991,28.3211078644,28.7783889771,28.8584518433,12.8402919769,12.8628730774,12.7766523361,12.9583330154,13.1184577942,14.1233453751,13.8703269958,14.0402040482,13.8415870667,14.0448226929
119,133.7077819822,28.71495437622,12.8655418396,13.99011325836,136.249053955,132.110946655,131.70652771,130.940795898,137.531585693,28.2200031281,28.5556507111,29.1217346191,28.6259613037,29.0514221191,12.7905092239,13.038394928,12.8264341354,12.9747552872,12.6976156235,13.9637336731,13.8918828964,13.9031734467,13.825676918,14.3660993576
120,133.3566345216,28.94169578552,12.8901769638,14.09450263976,131.762466431,134.240814209,134.703735352,132.301864624,133.774291992,28.9646873474,28.9436454773,28.8502407074,28.5823383331,29.3675670624,12.8700580597,12.7592029572,12.5564804077,13.1004953384,13.164648056,14.1885251999,14.0253200531,14.2157258987,13.9473104477,14.0956315994
121,133.189425659,28.68385314942,12.93575096132,13.86447658538,130.266937256,131.450424194,134.617523193,132.186386108,137.425857544,28.7008914948,29.097612381,28.0306243896,28.3903942108,29.1997432709,12.6355161667,12.7633085251,12.7468852997,13.6044788361,12.928565979,13.7882118225,13.843126297,13.8066883087,13.9714317322,13.9129247665
122,132.9172119142,29.21524276732,13.0568710327,14.03312149048,132.954162598,132.674972534,137.204666138,131.2215271,130.530731201,29.1063365936,28.5633487701,28.7424640656,30.1666526794,29.4974117279,12.9183015823,12.9259996414,13.1692667007,13.1405258179,13.1302614212,14.2526779175,14.1628637314,13.9011211395,13.8970146179,13.9519300461
123,134.874435425,28.08964538574,13.0521495819,14.02696266172,137.500793457,135.710678101,133.98727417,130.998794556,136.174636841,28.4822597504,27.2725963593,28.2646541595,28.2790241241,28.1496925354,12.8890476227,12.9598722458,12.8993120193,13.009141922,13.5033740997,14.1269378662,13.9432048798,13.9765644073,13.9909343719,14.0971717834
124,132.4150787356,28.43730163576,13.20149707794,14.1446958542,131.308258057,130.946960449,135.824615479,132.369094849,131.626464844,28.3539543152,28.0881061554,28.1460990906,29.2803192139,28.3180294037,13.1184577942,13.4151000977,13.0158138275,13.0188922882,13.4392213821,14.1987895966,14.0776691437,14.1782608032,14.1731281281,14.0956315994
125,133.0377166752,28.711567688,12.97824573516,13.9463869095,133.897460938,133.279037476,132.710388184,133.912857056,131.388839722,28.3436908722,28.8984832764,29.1155757904,28.751701355,28.448387146,12.8782701492,13.0060625076,13.0948495865,13.0101680756,12.9018783569,13.9801568985,14.0140295029,13.7322711945,13.906252861,14.0992240906
126,134.497012329,28.97207870484,13.20354976656,13.99155025482,139.447952271,133.864624023,132.294677734,135.249801636,131.628005981,28.751701355,28.5987606049,28.7024326324,29.2659492493,29.5415496826,13.051738739,13.3488941193,13.8169527054,12.7925615311,13.007601738,14.0504684448,13.8698139191,13.9390993118,13.9955530167,14.1028165817
127,135.2130615236,29.09617538452,13.09916057586,14.0405117035,135.840011597,135.969345093,132.128387451,136.54826355,135.579299927,28.6367397308,29.0149841309,28.807641983,29.8145828247,29.2069282532,13.0045223236,13.1625947952,13.276017189,13.0286436081,13.0240249634,14.1243724823,13.856470108,14.0545740128,14.0083837509,14.1587581635
128,136.673892212,28.80281791688,13.15982341766,14.08998622894,133.107620239,135.661407471,138.617050171,136.846954346,139.136428833,28.7337379456,28.6731777191,28.6398181915,29.4004135132,28.566942215,12.9408826828,13.1441192627,12.8715982437,13.3437623978,13.4987545013,14.222910881,13.9806699753,14.1443872452,14.080748558,14.0212144852
129,136.2934936522,28.44982452392,13.33247108458,14.09809494018,136.276763916,135.755844116,138.021209717,137.201583862,134.21206665,28.3436908722,27.8412456512,28.6921672821,28.6972999573,28.6747188568,13.1061401367,13.3268260956,13.8087406158,13.0994682312,13.3211803436,14.2793645859,13.9036865234,14.2075138092,14.036611557,14.0632982254
130,135.4343597412,28.72306365966,13.2694475174,14.23296966552,133.771209717,132.446594238,139.988891602,135.191299438,135.773803711,28.8569126129,28.5115127563,28.8009700775,28.8096961975,28.6362266541,13.0640563965,13.3853330612,13.5259552002,12.9188146591,13.45307827,14.2572965622,14.5251979828,14.2588357925,14.0550870895,14.0684309006
131,137.0997619628,29.09504623414,13.22695274352,14.26191539762,141.987380981,136.646789551,135.967285156,135.384262085,135.513092041,29.0093383789,28.5859298706,29.7786579132,28.1794586182,29.9218463898,13.2929534912,13.0938234329,13.2580537796,12.859793663,13.6301393509,14.3163166046,14.1094884872,14.1762075424,14.2157258987,14.4918384552
